Timestamp,SystemCodeNumber,Capacity,Occupancy,QueueLength,TrafficLevel,IsSpecialDay,VehicleTypeWeight,Latitude,Longitude
2016-12-07 12:26:00,Shopping,1920,1557,10,2,0,1.0,26.15050395,91.73353109
2016-12-07 12:26:00,BHMEURBRD01,470,458,7,2,0,1.0,26.14901995,91.7395035
2016-12-07 12:26:00,Others-CCCPS202,2937,1364,10,2,0,0.5,26.14749053,91.72799688
2016-12-07 12:26:00,Others-CCCPS8,1322,820,9,2,0,0.5,26.14754886,91.72799519
2016-12-07 12:26:00,Others-CCCPS119a,2803,669,9,2,0,0.7,26.14754061,91.72797041
2016-12-07 12:26:00,BHMNCPHST01,1200,850,6,1,0,1.0,26.14001386,91.73099967
2016-12-07 12:26:00,Others-CCCPS98,3103,1207,9,2,0,1.0,26.14749998,91.72797778
2016-12-07 12:26:00,BHMBCCTHL01,387,390,8,2,0,1.0,26.14449459,91.73620513
2016-12-07 12:26:00,Others-CCCPS105a,2009,1442,10,2,0,1.0,26.14747299,91.72804914
2016-12-07 12:26:00,BHMMBMMBX01,687,622,8,2,0,0.5,20.0000347,78.00000286
2016-12-07 12:26:00,BHMBCCMKT01,577,172,7,2,0,1.0,26.14453614,91.73617216
2016-12-07 12:59:00,Others-CCCPS135a,3883,3411,10,2,0,1.0,26.14749943,91.72800489
2016-12-07 12:59:00,Others-CCCPS119a,2803,683,8,2,0,1.0,26.14754061,91.72797041
2016-12-07 12:59:00,BHMBCCTHL01,387,397,8,2,0,1.0,26.14449459,91.73620513
2016-12-07 12:59:00,Others-CCCPS8,1322,855,6,1,0,0.7,26.14754886,91.72799519
2016-12-07 12:59:00,Others-CCCPS98,3103,1251,10,2,0,0.7,26.14749998,91.72797778
2016-12-07 12:59:00,BHMNCPNST01,485,320,8,2,0,1.0,26.14004753,91.73097233
2016-12-07 12:59:00,Shopping,1920,1542,10,2,0,1.0,26.15050395,91.73353109
2016-12-07 12:59:00,BHMEURBRD01,470,467,8,2,0,1.0,26.14901995,91.7395035
2016-12-07 12:59:00,Others-CCCPS105a,2009,1500,9,2,0,1.0,26.14747299,91.72804914
2016-12-07 12:59:00,Others-CCCPS202,2937,1396,10,2,0,1.0,26.14749053,91.72799688
2016-12-07 12:59:00,BHMBCCMKT01,577,178,7,2,0,0.5,26.14453614,91.73617216
2016-12-07 12:59:00,Broad Street,690,679,9,2,0,1.0,26.13795775,91.74099445
2016-12-07 12:59:00,BHMMBMMBX01,687,645,8,2,0,1.0,20.0000347,78.00000286
2016-12-07 12:59:00,BHMNCPHST01,1200,854,9,2,0,1.0,26.14001386,91.73099967
2016-12-07 13:26:00,Shopping,1920,1553,9,2,0,1.0,26.15050395,91.73353109
2016-12-07 13:26:00,BHMBCCMKT01,577,183,4,1,0,1.0,26.14453614,91.73617216
2016-12-07 13:26:00,BHMMBMMBX01,687,649,8,2,0,0.7,20.0000347,78.00000286
2016-12-07 13:26:00,Others-CCCPS105a,2009,1535,9,2,0,1.5,26.14747299,91.72804914
2016-12-07 13:26:00,Others-CCCPS202,2937,1402,9,2,0,1.0,26.14749053,91.72799688
2016-12-07 13:26:00,Others-CCCPS98,3103,1266,9,2,0,1.5,26.14749998,91.72797778
2016-12-07 13:26:00,Others-CCCPS135a,3883,3403,10,2,0,1.0,26.14749943,91.72800489
2016-12-07 13:26:00,BHMNCPHST01,1200,860,8,2,0,0.5,26.14001386,91.73099967
2016-12-07 13:26:00,BHMBCCTHL01,387,400,7,2,0,1.0,26.14449459,91.73620513
2016-12-07 13:26:00,BHMEURBRD01,470,455,7,2,0,0.5,26.14901995,91.7395035
2016-12-07 13:26:00,Others-CCCPS119a,2803,684,8,2,0,0.7,26.14754061,91.72797041
2016-12-07 13:26:00,BHMNCPNST01,485,333,7,2,0,1.5,26.14004753,91.73097233
2016-12-07 13:26:00,Others-CCCPS8,1322,886,8,2,0,1.5,26.14754886,91.72799519
2016-12-07 13:26:00,Broad Street,690,669,8,2,0,1.0,26.13795775,91.74099445
2016-12-07 13:59:00,BHMBCCTHL01,387,396,6,1,0,1.0,26.14449459,91.73620513
2016-12-07 13:59:00,Others-CCCPS135a,3883,3372,7,1,0,0.5,26.14749943,91.72800489
2016-12-07 13:59:00,BHMEURBRD01,470,457,6,1,0,1.0,26.14901995,91.7395035
2016-12-07 13:59:00,Others-CCCPS202,2937,1415,7,1,0,1.0,26.14749053,91.72799688
2016-12-07 13:59:00,Broad Street,690,677,8,2,0,1.0,26.13795775,91.74099445
2016-12-07 13:59:00,BHMNCPNST01,485,342,5,1,0,0.7,26.14004753,91.73097233
2016-12-07 13:59:00,Shopping,1920,1524,9,2,0,1.0,26.15050395,91.73353109
2016-12-07 13:59:00,Others-CCCPS105a,2009,1528,6,1,0,1.0,26.14747299,91.72804914
2016-12-07 13:59:00,BHMMBMMBX01,687,646,6,1,0,0.7,20.0000347,78.00000286
2016-12-07 13:59:00,Others-CCCPS119a,2803,673,5,1,0,1.0,26.14754061,91.72797041
2016-12-07 13:59:00,BHMBCCMKT01,577,174,5,1,0,1.0,26.14453614,91.73617216
2016-12-07 13:59:00,BHMNCPHST01,1200,836,5,1,0,1.5,26.14001386,91.73099967
2016-12-07 13:59:00,Others-CCCPS98,3103,1265,6,1,0,1.0,26.14749998,91.72797778
2016-12-07 13:59:00,Others-CCCPS8,1322,882,6,1,0,1.0,26.14754886,91.72799519
2016-12-07 14:26:00,BHMBCCMKT01,577,157,3,1,0,1.0,26.14453614,91.73617216
2016-12-07 14:26:00,Others-CCCPS98,3103,1250,5,1,0,1.5,26.14749998,91.72797778
2016-12-07 14:26:00,BHMMBMMBX01,687,629,4,1,0,1.0,20.0000347,78.00000286
2016-12-07 14:26:00,BHMEURBRD01,470,448,5,1,0,0.7,26.14901995,91.7395035
2016-12-07 14:26:00,Others-CCCPS105a,2009,1504,5,1,0,1.5,26.14747299,91.72804914
2016-12-07 14:26:00,Others-CCCPS202,2937,1401,7,2,0,1.0,26.14749053,91.72799688
2016-12-07 14:26:00,BHMNCPHST01,1200,813,4,1,0,1.0,26.14001386,91.73099967
2016-12-07 14:26:00,Broad Street,690,659,4,1,0,0.7,26.13795775,91.74099445
2016-12-07 14:26:00,Others-CCCPS8,1322,875,5,1,0,1.5,26.14754886,91.72799519
2016-12-07 14:26:00,Others-CCCPS135a,3883,3312,8,2,0,1.0,26.14749943,91.72800489
2016-12-07 14:26:00,BHMNCPNST01,485,345,4,1,0,0.7,26.14004753,91.73097233
2016-12-07 14:26:00,Shopping,1920,1491,5,1,0,1.0,26.15050395,91.73353109
2016-12-07 14:26:00,BHMBCCTHL01,387,397,4,1,0,1.0,26.14449459,91.73620513
2016-12-07 14:26:00,Others-CCCPS119a,2803,673,4,1,0,1.0,26.14754061,91.72797041
2016-12-07 14:59:00,Others-CCCPS135a,3883,3184,6,1,0,0.7,26.14749943,91.72800489
2016-12-07 14:59:00,BHMNCPHST01,1200,771,4,1,0,1.0,26.14001386,91.73099967
2016-12-07 14:59:00,BHMNCPNST01,485,329,6,2,0,0.7,26.14004753,91.73097233
2016-12-07 14:59:00,Others-CCCPS98,3103,1198,5,1,0,1.0,26.14749998,91.72797778
2016-12-07 14:59:00,Others-CCCPS8,1322,841,4,1,0,1.0,26.14754886,91.72799519
2016-12-07 14:59:00,Broad Street,690,636,4,1,0,0.7,26.13795775,91.74099445
2016-12-07 14:59:00,Others-CCCPS202,2937,1364,5,1,0,0.7,26.14749053,91.72799688
2016-12-07 14:59:00,Others-CCCPS105a,2009,1445,5,1,0,1.0,26.14747299,91.72804914
2016-12-07 14:59:00,BHMMBMMBX01,687,604,4,1,0,1.0,20.0000347,78.00000286
2016-12-07 14:59:00,BHMBCCMKT01,577,137,5,2,0,1.0,26.14453614,91.73617216
2016-12-07 14:59:00,Others-CCCPS119a,2803,664,5,1,0,0.7,26.14754061,91.72797041
2016-12-07 14:59:00,BHMEURBRD01,470,434,4,1,0,1.0,26.14901995,91.7395035
2016-12-07 14:59:00,Shopping,1920,1428,5,1,0,1.0,26.15050395,91.73353109
2016-12-07 14:59:00,BHMBCCTHL01,387,399,4,1,0,0.7,26.14449459,91.73620513
2016-12-07 15:32:00,Shopping,1920,1368,3,0,0,1.0,26.15050395,91.73353109
2016-12-07 15:32:00,Others-CCCPS119a,2803,646,2,0,0,1.0,26.14754061,91.72797041
2016-12-07 15:32:00,Others-CCCPS105a,2009,1360,3,0,0,1.0,26.14747299,91.72804914
2016-12-07 15:32:00,Others-CCCPS202,2937,1301,3,1,0,1.0,26.14749053,91.72799688
2016-12-07 15:32:00,Broad Street,690,599,3,0,0,1.0,26.13795775,91.74099445
2016-12-07 15:32:00,Others-CCCPS8,1322,792,2,0,0,1.0,26.14754886,91.72799519
2016-12-07 15:32:00,Others-CCCPS98,3103,1148,3,1,0,1.0,26.14749998,91.72797778
2016-12-07 15:32:00,BHMNCPNST01,485,318,3,1,0,0.5,26.14004753,91.73097233
2016-12-07 15:32:00,BHMBCCTHL01,387,384,3,0,0,0.5,26.14449459,91.73620513
2016-12-07 15:32:00,BHMBCCMKT01,577,125,2,0,0,0.7,26.14453614,91.73617216
2016-12-07 15:32:00,BHMNCPHST01,1200,741,3,0,0,0.7,26.14001386,91.73099967
2016-12-07 15:32:00,BHMMBMMBX01,687,568,3,0,0,1.0,20.0000347,78.00000286
2016-12-07 15:32:00,Others-CCCPS135a,3883,3037,3,0,0,1.5,26.14749943,91.72800489
2016-12-07 15:32:00,BHMEURBRD01,470,414,3,1,0,1.5,26.14901995,91.7395035
2016-12-07 15:59:00,Others-CCCPS8,1322,765,2,0,0,0.7,26.14754886,91.72799519
2016-12-07 15:59:00,BHMMBMMBX01,687,512,3,0,0,1.0,20.0000347,78.00000286
2016-12-07 15:59:00,Broad Street,690,567,3,1,0,0.7,26.13795775,91.74099445
2016-12-07 15:59:00,Shopping,1920,1285,3,0,0,1.0,26.15050395,91.73353109
2016-12-07 15:59:00,BHMEURBRD01,470,388,3,0,0,1.0,26.14901995,91.7395035
2016-12-07 15:59:00,Others-CCCPS98,3103,1080,2,0,0,0.5,26.14749998,91.72797778
2016-12-07 15:59:00,Others-CCCPS119a,2803,634,3,0,0,0.7,26.14754061,91.72797041
2016-12-07 15:59:00,BHMNCPHST01,1200,705,3,0,0,1.0,26.14001386,91.73099967
2016-12-07 15:59:00,Others-CCCPS202,2937,1247,3,0,0,1.0,26.14749053,91.72799688
2016-12-07 15:59:00,BHMNCPNST01,485,307,3,1,0,0.7,26.14004753,91.73097233
2016-12-07 15:59:00,Others-CCCPS135a,3883,2883,3,0,0,1.0,26.14749943,91.72800489
2016-12-07 15:59:00,BHMBCCMKT01,577,115,2,0,0,0.7,26.14453614,91.73617216
2016-12-07 15:59:00,BHMBCCTHL01,387,373,3,0,0,1.0,26.14449459,91.73620513
2016-12-07 15:59:00,Others-CCCPS105a,2009,1277,3,0,0,0.7,26.14747299,91.72804914
2016-12-07 16:32:00,Others-CCCPS119a,2803,645,3,1,0,1.0,26.14754061,91.72797041
2016-12-07 16:32:00,BHMBCCMKT01,577,103,1,0,0,0.7,26.14453614,91.73617216
2016-12-07 16:32:00,Broad Street,690,506,3,1,0,0.7,26.13795775,91.74099445
2016-12-07 16:32:00,Others-CCCPS105a,2009,1201,2,0,0,0.7,26.14747299,91.72804914
2016-12-07 16:32:00,Others-CCCPS135a,3883,2539,2,0,0,1.0,26.14749943,91.72800489
2016-12-07 16:32:00,Others-CCCPS202,2937,1159,2,0,0,0.5,26.14749053,91.72799688
2016-12-07 16:32:00,BHMEURBRD01,470,353,2,0,0,1.0,26.14901995,91.7395035
2016-12-07 16:32:00,Others-CCCPS8,1322,734,2,0,0,0.5,26.14754886,91.72799519
2016-12-07 16:32:00,Shopping,1920,1090,3,1,0,0.5,26.15050395,91.73353109
2016-12-07 16:32:00,BHMMBMMBX01,687,467,2,0,0,1.0,20.0000347,78.00000286
2016-12-07 16:32:00,Others-CCCPS98,3103,1034,3,0,0,0.7,26.14749998,91.72797778
2016-12-07 16:32:00,BHMNCPHST01,1200,616,2,0,0,1.0,26.14001386,91.73099967
2016-12-07 16:32:00,BHMBCCTHL01,387,364,2,0,0,1.0,26.14449459,91.73620513
2016-12-07 16:32:00,BHMNCPNST01,485,286,1,0,0,0.5,26.14004753,91.73097233
2016-12-08 07:59:00,Others-CCCPS8,1322,380,2,0,0,1.0,26.14754886,91.72799519
2016-12-08 07:59:00,BHMEURBRD01,470,148,1,0,0,1.0,26.14901995,91.7395035
2016-12-08 07:59:00,Others-CCCPS105a,2009,716,2,0,0,1.0,26.14747299,91.72804914
2016-12-08 07:59:00,BHMNCPHST01,1200,254,2,0,0,1.0,26.14001386,91.73099967
2016-12-08 07:59:00,BHMBCCTHL01,387,166,2,0,0,1.0,26.14449459,91.73620513
2016-12-08 07:59:00,BHMNCPNST01,485,179,2,1,0,1.0,26.14004753,91.73097233
2016-12-08 07:59:00,Others-CCCPS135a,3883,1303,2,0,0,1.0,26.14749943,91.72800489
2016-12-08 07:59:00,Shopping,1920,622,2,1,0,1.0,26.15050395,91.73353109
2016-12-08 07:59:00,BHMMBMMBX01,687,336,2,0,0,1.0,20.0000347,78.00000286
2016-12-08 07:59:00,Others-CCCPS202,2937,533,3,1,0,1.0,26.14749053,91.72799688
2016-12-08 07:59:00,Others-CCCPS98,3103,591,1,0,0,1.0,26.14749998,91.72797778
2016-12-08 07:59:00,Broad Street,690,188,1,0,0,0.7,26.13795775,91.74099445
2016-12-08 07:59:00,BHMBCCMKT01,577,14,1,1,0,0.7,26.14453614,91.73617216
2016-12-08 07:59:00,Others-CCCPS119a,2803,242,2,0,0,1.5,26.14754061,91.72797041
2016-12-08 08:26:00,Others-CCCPS119a,2803,288,2,0,0,1.0,26.14754061,91.72797041
2016-12-08 08:26:00,Others-CCCPS98,3103,655,2,0,0,1.0,26.14749998,91.72797778
2016-12-08 08:26:00,Others-CCCPS202,2937,639,3,0,0,1.0,26.14749053,91.72799688
2016-12-08 08:26:00,Broad Street,690,272,2,0,0,0.7,26.13795775,91.74099445
2016-12-08 08:26:00,Others-CCCPS8,1322,403,2,0,0,1.0,26.14754886,91.72799519
2016-12-08 08:26:00,BHMNCPNST01,485,188,1,0,0,0.5,26.14004753,91.73097233
2016-12-08 08:26:00,BHMNCPHST01,1200,340,2,0,0,1.0,26.14001386,91.73099967
2016-12-08 08:26:00,BHMMBMMBX01,687,358,3,0,0,1.0,20.0000347,78.00000286
2016-12-08 08:26:00,BHMEURBRD01,470,204,1,0,0,1.0,26.14901995,91.7395035
2016-12-08 08:26:00,BHMBCCTHL01,387,179,2,0,0,1.0,26.14449459,91.73620513
2016-12-08 08:26:00,Shopping,1920,777,2,0,0,1.0,26.15050395,91.73353109
2016-12-08 08:26:00,BHMBCCMKT01,577,17,1,0,0,1.0,26.14453614,91.73617216
2016-12-08 08:26:00,Others-CCCPS105a,2009,761,2,0,0,1.5,26.14747299,91.72804914
2016-12-08 08:26:00,Others-CCCPS135a,3883,1664,2,0,0,1.0,26.14749943,91.72800489
2016-12-08 08:59:00,BHMNCPNST01,485,202,2,0,0,1.5,26.14004753,91.73097233
2016-12-08 08:59:00,BHMBCCTHL01,387,198,1,0,0,1.0,26.14449459,91.73620513
2016-12-08 08:59:00,BHMEURBRD01,470,273,2,0,0,0.7,26.14901995,91.7395035
2016-12-08 08:59:00,BHMMBMMBX01,687,410,3,1,0,1.0,20.0000347,78.00000286
2016-12-08 08:59:00,BHMNCPHST01,1200,452,2,0,0,1.0,26.14001386,91.73099967
2016-12-08 08:59:00,Others-CCCPS135a,3883,2159,3,0,0,1.0,26.14749943,91.72800489
2016-12-08 08:59:00,Others-CCCPS8,1322,441,2,0,0,1.0,26.14754886,91.72799519
2016-12-08 08:59:00,Broad Street,690,390,2,0,0,1.0,26.13795775,91.74099445
2016-12-08 08:59:00,Shopping,1920,964,2,0,0,1.0,26.15050395,91.73353109
2016-12-08 08:59:00,Others-CCCPS202,2937,790,2,0,0,0.5,26.14749053,91.72799688
2016-12-08 08:59:00,Others-CCCPS105a,2009,851,2,0,0,0.7,26.14747299,91.72804914
2016-12-08 08:59:00,Others-CCCPS119a,2803,352,1,0,0,1.0,26.14754061,91.72797041
2016-12-08 08:59:00,BHMBCCMKT01,577,26,1,0,0,0.7,26.14453614,91.73617216
2016-12-08 08:59:00,Others-CCCPS98,3103,766,2,0,0,1.0,26.14749998,91.72797778
2016-12-08 09:26:00,Others-CCCPS98,3103,832,3,0,0,1.0,26.14749998,91.72797778
2016-12-08 09:26:00,Others-CCCPS8,1322,515,2,0,0,1.0,26.14754886,91.72799519
2016-12-08 09:26:00,Shopping,1920,1100,3,0,0,1.0,26.15050395,91.73353109
2016-12-08 09:26:00,BHMEURBRD01,470,315,3,1,0,1.0,26.14901995,91.7395035
2016-12-08 09:26:00,Broad Street,690,466,3,0,0,0.7,26.13795775,91.74099445
2016-12-08 09:26:00,BHMBCCMKT01,577,44,1,0,0,1.0,26.14453614,91.73617216
2016-12-08 09:26:00,Others-CCCPS135a,3883,2530,3,0,0,1.0,26.14749943,91.72800489
2016-12-08 09:26:00,BHMMBMMBX01,687,432,2,0,0,1.0,20.0000347,78.00000286
2016-12-08 09:26:00,Others-CCCPS119a,2803,405,4,1,0,1.5,26.14754061,91.72797041
2016-12-08 09:26:00,BHMNCPHST01,1200,549,3,1,0,1.0,26.14001386,91.73099967
2016-12-08 09:26:00,Others-CCCPS202,2937,929,3,0,0,0.5,26.14749053,91.72799688
2016-12-08 09:26:00,BHMNCPNST01,485,229,2,0,0,1.0,26.14004753,91.73097233
2016-12-08 09:26:00,Others-CCCPS105a,2009,947,3,0,0,1.0,26.14747299,91.72804914
2016-12-08 09:26:00,BHMBCCTHL01,387,234,2,0,0,1.5,26.14449459,91.73620513
2016-12-08 09:59:00,BHMNCPNST01,485,278,2,0,0,1.0,26.14004753,91.73097233
2016-12-08 09:59:00,Others-CCCPS202,2937,1068,3,0,0,1.0,26.14749053,91.72799688
2016-12-08 09:59:00,Others-CCCPS8,1322,607,2,0,0,1.0,26.14754886,91.72799519
2016-12-08 09:59:00,Others-CCCPS105a,2009,1086,3,1,0,1.0,26.14747299,91.72804914
2016-12-08 09:59:00,BHMBCCTHL01,387,267,3,1,0,1.0,26.14449459,91.73620513
2016-12-08 09:59:00,Others-CCCPS135a,3883,2924,3,0,0,1.0,26.14749943,91.72800489
2016-12-08 09:59:00,Broad Street,690,523,3,0,0,1.0,26.13795775,91.74099445
2016-12-08 09:59:00,Shopping,1920,1270,3,0,0,1.0,26.15050395,91.73353109
2016-12-08 09:59:00,Others-CCCPS98,3103,944,3,1,0,1.0,26.14749998,91.72797778
2016-12-08 09:59:00,BHMNCPHST01,1200,659,3,0,0,1.0,26.14001386,91.73099967
2016-12-08 09:59:00,Others-CCCPS119a,2803,454,2,0,0,1.0,26.14754061,91.72797041
2016-12-08 09:59:00,BHMMBMMBX01,687,479,3,0,0,1.0,20.0000347,78.00000286
2016-12-08 09:59:00,BHMEURBRD01,470,350,2,0,0,0.5,26.14901995,91.7395035
2016-12-08 09:59:00,BHMBCCMKT01,577,82,3,1,0,0.7,26.14453614,91.73617216
2016-12-08 10:32:00,BHMBCCTHL01,387,329,4,1,0,0.7,26.14449459,91.73620513
2016-12-08 10:32:00,Others-CCCPS105a,2009,1258,5,1,0,1.0,26.14747299,91.72804914
2016-12-08 10:32:00,BHMNCPNST01,485,312,4,1,0,1.0,26.14004753,91.73097233
2016-12-08 10:32:00,BHMNCPHST01,1200,740,6,2,0,1.0,26.14001386,91.73099967
2016-12-08 10:32:00,Others-CCCPS119a,2803,529,4,1,0,0.7,26.14754061,91.72797041
2016-12-08 10:32:00,BHMMBMMBX01,687,528,6,2,0,0.5,20.0000347,78.00000286
2016-12-08 10:32:00,Others-CCCPS98,3103,1040,5,1,0,1.0,26.14749998,91.72797778
2016-12-08 10:32:00,Others-CCCPS135a,3883,3209,5,1,0,1.0,26.14749943,91.72800489
2016-12-08 10:32:00,Broad Street,690,567,4,1,0,1.0,26.13795775,91.74099445
2016-12-08 10:32:00,BHMBCCMKT01,577,124,4,2,0,0.7,26.14453614,91.73617216
2016-12-08 10:32:00,Shopping,1920,1401,5,1,0,1.0,26.15050395,91.73353109
2016-12-08 10:32:00,Others-CCCPS202,2937,1208,7,2,0,1.0,26.14749053,91.72799688
2016-12-08 10:32:00,Others-CCCPS8,1322,730,5,1,0,1.0,26.14754886,91.72799519
2016-12-08 10:32:00,BHMEURBRD01,470,384,6,2,0,1.0,26.14901995,91.7395035
2016-12-08 10:59:00,BHMNCPHST01,1200,797,4,1,0,1.0,26.14001386,91.73099967
2016-12-08 10:59:00,BHMEURBRD01,470,407,4,1,0,0.7,26.14901995,91.7395035
2016-12-08 10:59:00,BHMMBMMBX01,687,586,4,1,0,0.7,20.0000347,78.00000286
2016-12-08 10:59:00,BHMNCPNST01,485,326,4,1,0,1.5,26.14004753,91.73097233
2016-12-08 10:59:00,Others-CCCPS135a,3883,3357,6,1,0,0.5,26.14749943,91.72800489
2016-12-08 10:59:00,Others-CCCPS119a,2803,589,4,1,0,0.7,26.14754061,91.72797041
2016-12-08 10:59:00,Others-CCCPS105a,2009,1387,5,1,0,0.7,26.14747299,91.72804914
2016-12-08 10:59:00,Others-CCCPS202,2937,1291,4,1,0,1.0,26.14749053,91.72799688
2016-12-08 10:59:00,Others-CCCPS98,3103,1128,5,1,0,0.7,26.14749998,91.72797778
2016-12-08 10:59:00,Shopping,1920,1482,5,1,0,1.0,26.15050395,91.73353109
2016-12-08 10:59:00,Others-CCCPS8,1322,801,5,1,0,1.0,26.14754886,91.72799519
2016-12-08 10:59:00,BHMBCCMKT01,577,159,4,1,0,1.0,26.14453614,91.73617216
2016-12-08 10:59:00,Broad Street,690,592,4,1,0,0.7,26.13795775,91.74099445
2016-12-08 10:59:00,BHMBCCTHL01,387,373,4,1,0,1.5,26.14449459,91.73620513
2016-12-08 11:32:00,Others-CCCPS135a,3883,3411,8,1,0,1.0,26.14749943,91.72800489
2016-12-08 11:32:00,BHMNCPHST01,1200,840,6,1,0,0.5,26.14001386,91.73099967
2016-12-08 11:32:00,BHMEURBRD01,470,418,4,1,0,0.7,26.14901995,91.7395035
2016-12-08 11:32:00,BHMNCPNST01,485,345,5,1,0,1.0,26.14004753,91.73097233
2016-12-08 11:32:00,BHMBCCMKT01,577,186,4,1,0,1.0,26.14453614,91.73617216
2016-12-08 11:32:00,Shopping,1920,1529,6,1,0,1.0,26.15050395,91.73353109
2016-12-08 11:32:00,Broad Street,690,605,5,1,0,1.0,26.13795775,91.74099445
2016-12-08 11:32:00,Others-CCCPS105a,2009,1480,6,1,0,1.0,26.14747299,91.72804914
2016-12-08 11:32:00,BHMBCCTHL01,387,393,5,1,0,1.0,26.14449459,91.73620513
2016-12-08 11:32:00,Others-CCCPS8,1322,853,5,1,0,1.0,26.14754886,91.72799519
2016-12-08 11:32:00,BHMMBMMBX01,687,627,5,1,0,1.0,20.0000347,78.00000286
2016-12-08 11:32:00,Others-CCCPS98,3103,1206,6,1,0,1.0,26.14749998,91.72797778
2016-12-08 11:32:00,Others-CCCPS119a,2803,627,6,1,0,1.0,26.14754061,91.72797041
2016-12-08 11:32:00,Others-CCCPS202,2937,1343,7,1,0,0.7,26.14749053,91.72799688
2016-12-08 11:59:00,Broad Street,690,620,6,1,0,1.0,26.13795775,91.74099445
2016-12-08 11:59:00,BHMBCCMKT01,577,209,5,1,0,1.0,26.14453614,91.73617216
2016-12-08 11:59:00,Shopping,1920,1558,6,1,0,0.7,26.15050395,91.73353109
2016-12-08 11:59:00,Others-CCCPS105a,2009,1532,6,1,0,0.7,26.14747299,91.72804914
2016-12-08 11:59:00,Others-CCCPS202,2937,1356,7,1,0,1.0,26.14749053,91.72799688
2016-12-08 11:59:00,BHMBCCTHL01,387,392,5,1,0,0.5,26.14449459,91.73620513
2016-12-08 11:59:00,Others-CCCPS98,3103,1258,7,1,0,1.0,26.14749998,91.72797778
2016-12-08 11:59:00,BHMEURBRD01,470,422,5,1,0,0.5,26.14901995,91.7395035
2016-12-08 11:59:00,BHMNCPHST01,1200,864,5,1,0,1.0,26.14001386,91.73099967
2016-12-08 11:59:00,BHMNCPNST01,485,344,5,1,0,1.0,26.14004753,91.73097233
2016-12-08 11:59:00,BHMMBMMBX01,687,670,5,1,0,1.0,20.0000347,78.00000286
2016-12-08 11:59:00,Others-CCCPS119a,2803,636,5,1,0,0.5,26.14754061,91.72797041
2016-12-08 11:59:00,Others-CCCPS135a,3883,3456,7,1,0,1.5,26.14749943,91.72800489
2016-12-08 11:59:00,Others-CCCPS8,1322,862,8,2,0,1.5,26.14754886,91.72799519
2016-12-08 12:25:00,BHMNCPHST01,1200,859,9,2,0,1.0,26.14001386,91.73099967
2016-12-08 12:25:00,Others-CCCPS98,3103,1236,10,2,0,0.7,26.14749998,91.72797778
2016-12-08 12:25:00,BHMMBMMBX01,687,647,8,2,0,1.0,20.0000347,78.00000286
2016-12-08 12:25:00,Others-CCCPS135a,3883,3455,11,2,0,1.0,26.14749943,91.72800489
2016-12-08 12:25:00,Others-CCCPS8,1322,862,9,2,0,0.7,26.14754886,91.72799519
2016-12-08 12:25:00,BHMBCCTHL01,387,390,7,2,0,1.0,26.14449459,91.73620513
2016-12-08 12:25:00,BHMBCCMKT01,577,219,7,2,0,0.5,26.14453614,91.73617216
2016-12-08 12:25:00,BHMEURBRD01,470,425,8,2,0,1.0,26.14901995,91.7395035
2016-12-08 12:25:00,Others-CCCPS202,2937,1366,9,2,0,1.0,26.14749053,91.72799688
2016-12-08 12:25:00,Shopping,1920,1557,9,2,0,1.0,26.15050395,91.73353109
2016-12-08 12:25:00,Others-CCCPS119a,2803,632,6,1,0,1.5,26.14754061,91.72797041
2016-12-08 12:25:00,Others-CCCPS105a,2009,1509,9,2,0,1.5,26.14747299,91.72804914
2016-12-08 12:25:00,Broad Street,690,629,8,2,0,0.7,26.13795775,91.74099445
2016-12-08 12:25:00,BHMNCPNST01,485,347,8,2,0,0.5,26.14004753,91.73097233
2016-12-08 12:59:00,Broad Street,690,632,8,2,0,0.7,26.13795775,91.74099445
2016-12-08 12:59:00,BHMBCCMKT01,577,223,7,2,0,1.0,26.14453614,91.73617216
2016-12-08 12:59:00,BHMBCCTHL01,387,396,8,2,0,0.7,26.14449459,91.73620513
2016-12-08 12:59:00,Others-CCCPS202,2937,1383,9,2,0,1.5,26.14749053,91.72799688
2016-12-08 12:59:00,BHMMBMMBX01,687,686,9,2,0,1.0,20.0000347,78.00000286
2016-12-08 12:59:00,Others-CCCPS119a,2803,642,8,2,0,0.7,26.14754061,91.72797041
2016-12-08 12:59:00,Others-CCCPS105a,2009,1570,9,2,0,1.0,26.14747299,91.72804914
2016-12-08 12:59:00,BHMEURBRD01,470,431,7,2,0,1.0,26.14901995,91.7395035
2016-12-08 12:59:00,Others-CCCPS98,3103,1287,7,1,0,0.7,26.14749998,91.72797778
2016-12-08 12:59:00,Others-CCCPS8,1322,884,9,2,0,0.7,26.14754886,91.72799519
2016-12-08 12:59:00,Shopping,1920,1525,7,1,0,0.5,26.15050395,91.73353109
2016-12-08 12:59:00,Others-CCCPS135a,3883,3431,11,2,0,0.7,26.14749943,91.72800489
2016-12-08 12:59:00,BHMNCPHST01,1200,836,10,2,0,1.0,26.14001386,91.73099967
2016-12-08 12:59:00,BHMNCPNST01,485,355,6,1,0,1.0,26.14004753,91.73097233
2016-12-08 13:25:00,Broad Street,690,632,8,2,0,0.7,26.13795775,91.74099445
2016-12-08 13:25:00,BHMNCPHST01,1200,859,8,2,0,1.0,26.14001386,91.73099967
2016-12-08 13:25:00,BHMBCCMKT01,577,216,7,2,0,0.5,26.14453614,91.73617216
